career_title,skill_id,skill_name,relation_type
ICT environmental manager,design-computer-network,design computer network,optional
ICT environmental manager,maintain-internal-communication-systems,maintain internal communication systems,optional
ICT environmental manager,develop-ict-workflow,develop ICT workflow,optional
ICT environmental manager,coordinate-technological-activities,coordinate technological activities,optional
ICT environmental manager,give-live-presentation,give live presentation,optional
ICT environmental manager,train-employees,train employees,optional
performance video designer,run-a-media-server,run a media server,essential
performance video designer,research-new-ideas,research new ideas,essential
performance video designer,edit-digital-moving-images,edit digital moving images,essential
performance video designer,present-artistic-design-proposals,present artistic design proposals,essential
performance video designer,adapt-existing-designs-to-changed-circumstances,adapt existing designs to changed circumstances,essential
performance video designer,use-technical-documentation,use technical documentation,essential
performance video designer,develop-design-ideas-cooperatively,develop design ideas cooperatively,essential
performance video designer,labour-legislation,labour legislation,optional
performance video designer,copyright-legislation,copyright legislation,optional
performance video designer,lead-a-team,lead a team,optional
performance video designer,use-presentation-software,use presentation software,optional
performance video designer,provide-documentation,provide documentation,optional
performance video designer,update-budget,update budget,optional
performance video designer,translate-artistic-concepts-to-technical-designs,translate artistic concepts to technical designs,optional
performance video designer,analyse-the-need-for-technical-resources,analyse the need for technical resources,optional
performance video designer,meet-deadlines,meet deadlines,optional
IT auditor,systems-development-life-cycle,systems development life-cycle,essential
IT auditor,product-life-cycle,product life-cycle,essential
IT auditor,ict-quality-policy,ICT quality policy,essential
IT auditor,ict-security-standards,ICT security standards,essential
IT auditor,audit-techniques,audit techniques,essential
IT auditor,engineering-processes,engineering processes,essential
IT auditor,ict-security-legislation,ICT security legislation,essential
IT auditor,organisational-resilience,organisational resilience,essential
